ShowNumber,AirDate,Round,Category,Value,Question,Answer
1652,11/5/1991,Double Jeopardy!,AMERICAN HISTORY,$200 ,"""Bleeding Kansas"" was so named because of violence over this issue in the 1850s",slavery
1652,11/5/1991,Double Jeopardy!,AMERICAN HISTORY,$400 ,He obtained a charter to establish Georgia in 1732 & founded Savannah a year later,(James) Oglethorpe
1652,11/5/1991,Double Jeopardy!,AMERICAN HISTORY,$600 ,"This 1848 treaty ending the Mexican-American War added over 500,000 square miles to U.S. territory",the Treaty of Guadalupe Hidalgo
1652,11/5/1991,Double Jeopardy!,AMERICAN HISTORY,$800 ,"This Shawnee chief & his brother, the Prophet, were both defeated in battles by William Henry Harrison",Tecumseh
1652,11/5/1991,Double Jeopardy!,AMERICAN HISTORY,$500 ,"On Dec. 4, 1783 George Washington bade his officers farewell at this New York City tavern",Fraunces Tavern
3360,3/26/1999,Final Jeopardy!,AMERICAN HISTORY,None,"As minister to Mexico, he was authorized by President Pierce to buy border land for the railroads",James Gadsden
2584,11/23/1995,Jeopardy!,AMERICAN HISTORY,$100 ,"On October 20, 1803, the senate ratified the treaty for this land acquisition",Louisiana Purchase
2584,11/23/1995,Jeopardy!,AMERICAN HISTORY,$200 ,"Benedict Arnold & this man's Green Mountain Boys captured Ticonderoga, May 10, 1775",Ethan Allen
2584,11/23/1995,Jeopardy!,AMERICAN HISTORY,$300 ,In 1866 he became general of the U.S. Army; the first officer so designated,Ulysses S. Grant
2584,11/23/1995,Jeopardy!,AMERICAN HISTORY,$400 ,"The name of this anti-Jackson party was introduced to the senate by Henry Clay, April 14, 1834",Whigs
2584,11/23/1995,Jeopardy!,AMERICAN HISTORY,$500 ,In 1843 Daniel Webster resigned as this president's Secretary of State,John Tyler
1158,9/20/1989,Double Jeopardy!,AMERICAN HISTORY,$200 ,This orator became governor of Virginia in 1776,Patrick Henry
1158,9/20/1989,Double Jeopardy!,AMERICAN HISTORY,$400 ,"19 convicted ""witches"" were executed this way in Salem, Massachusetts",Hanging
1158,9/20/1989,Double Jeopardy!,AMERICAN HISTORY,$600 ,"A Packard touring car was disguised as a police car for this famous ""Holiday Holocaust"" in 1929",The St. Valentine's Day Massacre
1158,9/20/1989,Double Jeopardy!,AMERICAN HISTORY,$800 ,"In 1616 she went to England with her husband, John, & her infant son",Pocahontas
1158,9/20/1989,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ",The legal name of this black evangelist-abolitionist was Isabella Van Wagener,Sojourner Truth
1790,5/15/1992,Final Jeopardy!,AMERICAN HISTORY,None,John Alden was the last surviving signer of this,the Mayflower Compact
2850,1/10/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"For their part in this 1770 Massachusetts riot, 2 soldiers were branded on the thumb",Boston Massacre
2850,1/10/1997,Jeopardy!,AMERICAN HISTORY,$200 ,"This monument with a 19-foot seated statue was dedicated by President Harding May 30, 1922",Lincoln Memorial
2850,1/10/1997,Jeopardy!,AMERICAN HISTORY,$300 ,The Supreme Court's 7-2 decision in this slavery case helped bring on the Civil War,Dred Scott
2850,1/10/1997,Jeopardy!,AMERICAN HISTORY,$400 ,"Though elected to the senate in 1930, this Louisiana governor didn't take his seat until 1932",Huey Long
2850,1/10/1997,Jeopardy!,AMERICAN HISTORY,$500 ,"In September, 1971, 43 peole were killed during a 4-day riot at this New York prison",Attica
3645,6/9/2000,Double Jeopardy!,AMERICAN HISTORY,$200 ,2 forts were founded in Idaho in 1834: Fort Hall & this one that bore the name of the future capital,Fort Boise
3645,6/9/2000,Double Jeopardy!,AMERICAN HISTORY,$400 ,Decade that saw the Freedom Summer & the Freedom Riders,1960s
3645,6/9/2000,Double Jeopardy!,AMERICAN HISTORY,$600 ,"The only state Reagan didn't carry in 1984 was this one, Mondale's home state",Minnesota
3645,6/9/2000,Double Jeopardy!,AMERICAN HISTORY,$800 ,It's the war that was opposed by some Copperheads,Civil War
3645,6/9/2000,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ",The land purchase he negotiated with Mexico was in part intended for a cross-country railroad he wanted to build,James Gadsden
3413,6/9/1999,Jeopardy!,AMERICAN HISTORY,$100 ,In 1833 this area asked to separate from Coahuila to become its own Mexican state,Texas
3413,6/9/1999,Jeopardy!,AMERICAN HISTORY,$200 ,In 1901 Buffalo Bill founded this town in the Big Horn Basin of Wyoming,Cody
3413,6/9/1999,Jeopardy!,AMERICAN HISTORY,$300 ,"Frances Willard, a president of the WCTU, was the first woman honored in this Capitol building hall",Statuary Hall
3413,6/9/1999,Jeopardy!,AMERICAN HISTORY,$400 ,"In a March 1775 speech he also said, is ""peace so sweet as to be purchased at the price of chains and slavery?""",Patrick Henry
3413,6/9/1999,Jeopardy!,AMERICAN HISTORY,$500 ,"The change in the American flag on July 4, 1960 was its first change since July 4 of this year",1959
3418,6/16/1999,Jeopardy!,AMERICAN HISTORY,$100 ,In January 1935 she became the first woman to fly solo from Hawaii to the U.S. mainland,Amelia Earhart
3418,6/16/1999,Jeopardy!,AMERICAN HISTORY,$200 ,"His final regret was ""I only regret that I have but one life to lose for my country""",Nathan Hale
3418,6/16/1999,Jeopardy!,AMERICAN HISTORY,$300 ,"On April 22, 1889 ""Sooners"" staked claims hours ahead of schedule in Guthrie City in this territory's land grab",Oklahoma
3418,6/16/1999,Jeopardy!,AMERICAN HISTORY,$400 ,"This 1,500-mile-long mountain system divided the Civil War into the eastern & western theaters",Appalachians
3418,6/16/1999,Jeopardy!,AMERICAN HISTORY,$500 ,In 1910 Victor Berger of Wisconsin became the first of this party of Eugene Debs elected to Congress,Socialist
3897,7/10/2001,Jeopardy!,AMERICAN HISTORY,$100 ,"After his 1859 hanging, Civil War troops sang of this abolitionist's body ""mouldering in the grave""",John Brown
3897,7/10/2001,Jeopardy!,AMERICAN HISTORY,$200 ,In 1913 the 16th Amendment was passed allowing Congress to collect taxes on this,Income
3897,7/10/2001,Jeopardy!,AMERICAN HISTORY,$300 ,"Plessy vs. Ferguson, which upheld segregation, was overturned by this 1954 case",Brown v. Board of Education
3897,7/10/2001,Jeopardy!,AMERICAN HISTORY,$400 ,"During WWII America won its 1st major victory over Japan in this naval battle, about 1,200 miles from Hawaii",Midway
3897,7/10/2001,Jeopardy!,AMERICAN HISTORY,$500 ,"Bushrod, the favorite nephew of this president, became a Supreme Court justice in 1798",George Washington
2826,12/9/1996,Final Jeopardy!,AMERICAN HISTORY,None,Some attribute these 1692 proceedings to the psychotic effects of ergot poisoning,The Salem Witch Trials
2984,7/17/1997,Double Jeopardy!,AMERICAN HISTORY,$200 ,"The Federalists called it ""Mr. Madison's War""",War of 1812
2984,7/17/1997,Double Jeopardy!,AMERICAN HISTORY,$400 ,"His 1934 trip to Cartagena, Colombia was the first by a sitting U.S. president to South America",Franklin D. Roosevelt
2984,7/17/1997,Double Jeopardy!,AMERICAN HISTORY,$600 ,In 1856 William Dayton became the first vice presidential candidate of this new party,Republican
2984,7/17/1997,Double Jeopardy!,AMERICAN HISTORY,$800 ,In 1962 this Hawaiian became the first Japanese-American elected to the U.S. Senate,Daniel Inouye
2984,7/17/1997,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ","Nixon's running mate in 1960, he was named chief negotiator at the Paris Peace Talks in 1969",Henry Cabot Lodge
5736,7/13/2009,Final Jeopardy!,AMERICAN HISTORY,None,The area that's now the State of Indiana was acquired in this war,the Revolutionary War
1238,1/10/1990,Jeopardy!,AMERICAN HISTORY,$100 ,In 1787 Delaware became the 1st state in the Union; in 1860 this became the 1st state to secede,South Carolina
1238,1/10/1990,Jeopardy!,AMERICAN HISTORY,$200 ,In 1952 this territory adopted its own constitution & became a commonwealth,Puerto Rico
1238,1/10/1990,Jeopardy!,AMERICAN HISTORY,$300 ,In 1926 Lindbergh had to parachute out of planes 4 times while employed to do this,flying the mail
1238,1/10/1990,Jeopardy!,AMERICAN HISTORY,$400 ,"Wilson, Harding, Coolidge & Hoover refused to recognize this country's government, but FDR did",Soviet Union
1238,1/10/1990,Jeopardy!,AMERICAN HISTORY,$500 ,"This New Deal agency was symbolized by a blue eagle & used the motto, ""We do our part""",NRA (National Recovery Administration)
2881,2/24/1997,Double Jeopardy!,AMERICAN HISTORY,$200 ,"On Aug. 5, 1884 the cornerstone of this landmark's pedestal was laid on Bedloe's Island",Statue of Liberty
2881,2/24/1997,Double Jeopardy!,AMERICAN HISTORY,$400 ,"41 male passengers signed this document in Provincetown Harbor, November 11, 1620",The Mayflower Compact
2881,2/24/1997,Double Jeopardy!,AMERICAN HISTORY,$600 ,"On May 9, 1995 the Senate, by a vote of 98-0, confirmed John Deutch as director of this agency",CIA
2881,2/24/1997,Double Jeopardy!,AMERICAN HISTORY,$800 ,"In 1769 he founded San Diego de Alcala, the first Franciscan mission in California",Fr. Junipero Serra
2881,2/24/1997,Double Jeopardy!,AMERICAN HISTORY,"$1,000 ",In 1975 200 U.S. Marines recaptured this merchant ship that had been seized by Cambodia,Mayaguez
1320,5/4/1990,Jeopardy!,AMERICAN HISTORY,$100 ,"3 months after Congress authorized the Department of Foreign Affairs, it changed its name to this",Department of State
1320,5/4/1990,Jeopardy!,AMERICAN HISTORY,$200 ,He died in 1804 the day after his duel with Aaron Burr,Alexander Hamilton
1320,5/4/1990,Jeopardy!,AMERICAN HISTORY,$300 ,In 1945-46 the number of these government employees dropped from 12 million to less than 3 million,Armed Forces/Servicemen & women
1320,5/4/1990,Jeopardy!,AMERICAN HISTORY,$400 ,In 1932 Hattie Caraway of Arkansas became the first woman elected to this body,U.S. Senate
1320,5/4/1990,Jeopardy!,AMERICAN HISTORY,$500 ,"After the original 13 colonies, this was the first state to enter the union",Vermont
2910,4/4/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"Though this president chose the general site for the executive mansion, he never lived there",George Washington
2910,4/4/1997,Jeopardy!,AMERICAN HISTORY,$200 ,In 1836 this republic asked to be annexed to the U.S.,Texas
2910,4/4/1997,Jeopardy!,AMERICAN HISTORY,$300 ,"When asked in 1779 ""Have you lowered your flag?"" he reportedly said, ""I have not yet begun to fight""",John Paul Jones
2910,4/4/1997,Jeopardy!,AMERICAN HISTORY,$400 ,A compromise allowed Maine's admission to the union in 1820 as a free state & this as a slave state in 1821,Missouri
2910,4/4/1997,Jeopardy!,AMERICAN HISTORY,$500 ,The Kentucky & Virginia Resolutions were passed in opposition to these 1798 acts,Alien & Sedition Acts
3335,2/19/1999,Jeopardy!,AMERICAN HISTORY,$100 ,In 1850 it became the first state on the Pacific coast admitted to the union,California
3335,2/19/1999,Jeopardy!,AMERICAN HISTORY,$200 ,The U.S. Marine Corps was first established to fight in this war,The Revolutionary War
3335,2/19/1999,Jeopardy!,AMERICAN HISTORY,$300 ,"On Oct. 2, 1967 he was sworn in as the first African-American Supreme Court justice",Thurgood Marshall
3335,2/19/1999,Jeopardy!,AMERICAN HISTORY,$400 ,"Jonathan Edwards was among the leaders of this ""great"" religious movement of the 1700s",Great Awakening
3335,2/19/1999,Jeopardy!,AMERICAN HISTORY,$500 ,In 1893 3 men serving prison sentences for this riot were pardoned by the governor of Illinois,Haymarket Riot
2970,6/27/1997,Jeopardy!,AMERICAN HISTORY,$100 ,"This amendment was 3 states short of ratification when its deadline elapsed June 30, 1982",the ERA (Equal Rights Amendment)
2970,6/27/1997,Jeopardy!,AMERICAN HISTORY,$200 ,In October 1867 Gen. Rousseau took formal possession of this territory that the U.S. had bought in March,Alaska
2970,6/27/1997,Jeopardy!,AMERICAN HISTORY,$300 ,In 1907 Charles N. Haskell of Muskogee became this new state's first governor,Oklahoma
2970,6/27/1997,Jeopardy!,AMERICAN HISTORY,$400 ,"Because of his deist beliefs, this ""Age of Reason"" author died a social outcast in New York City in 1809",Thomas Paine
2970,6/27/1997,Jeopardy!,AMERICAN HISTORY,$500 ,He was promoted to captain for burning the captured U.S. frigate Philadelphia in Tripoli Harbor,Stephen Decatur
3514,12/9/1999,Jeopardy!,AMERICAN HISTORY,$100 ,"The Continental Congress approved this ""game"" to raise money for the army; it never hit $250 million (dollars)",Lottery
3514,12/9/1999,Jeopardy!,AMERICAN HISTORY,$200 ,"After 3 previous acquittals, this reputed crime family boss was finally convicted in New York City on April 2, 1992",John Gotti
3514,12/9/1999,Jeopardy!,AMERICAN HISTORY,$500 ,"Due to expansive pork processing facilities, this city on the Ohio River was once known as ""Porkopolis""",Cincinnati
3514,12/9/1999,Jeopardy!,AMERICAN HISTORY,$400 ,"He shook up society in the 1960s & later published ""Revolution for the Hell of It"" & ""Steal This Book""",Abbie Hoffman
3514,12/9/1999,Jeopardy!,AMERICAN HISTORY,$500 ,"This Spanish explorer, not Ponce de Leon, claimed Florida for Spain in June of 1539",Hernando de Soto
3971,12/3/2001,Double Jeopardy!,AMERICAN HISTORY,$400 ,From 1757 to 1762 this man was ambassador extraordinaire of the American colonies to Great Britain,Benjamin Franklin
3971,12/3/2001,Double Jeopardy!,AMERICAN HISTORY,$800 ,"On Jan. 19, 1977 President Ford pardoned this woman who'd been convicted of treason in World War II",Tokyo Rose
3971,12/3/2001,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ","Lanterns hung in this ""Old"" church warned patriots of an impending attack in April 1775",the Old North Church
3971,12/3/2001,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","(Alex: Here's Cheryl at the Waldorf-Astoria Hotel in New York)  On November 28, 1946 the Allied Council adjourned their peace talks here at the Waldorf for a dinner of this",turkey for Thanksgiving
3971,12/3/2001,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","This N.Y. woman's 1970 campaign slogan was ""This woman's place is in the House -- the House of Representatives!""",Bella Abzug
5315,10/19/2007,Final Jeopardy!,AMERICAN HISTORY,None,It was the main cause of the 1803 jump in the national debt to $86.4 million,the Louisiana Purchase
2623,1/17/1996,Jeopardy!,AMERICAN HISTORY,$100 ,"On August 29, 1877, this leader of the Mormon Church died",Brigham Young
2623,1/17/1996,Jeopardy!,AMERICAN HISTORY,$200 ,"After aiding the U.S. in the Battle of New Orleans, this pirate was pardoned",Jean Lafitte
2623,1/17/1996,Jeopardy!,AMERICAN HISTORY,$300 ,"In December 1952, this president-elect visited the front lines during the Korean War",Dwight Eisenhower
2623,1/17/1996,Jeopardy!,AMERICAN HISTORY,$400 ,"After this waterway opened in 1825, freight rates between Buffalo & NYC were cut by more than 90%",Erie Canal
2623,1/17/1996,Jeopardy!,AMERICAN HISTORY,$500 ,This man who bought Manhattan from the Indians later served as governor of New Sweden,Peter Minuit
5098,11/8/2006,Double Jeopardy!,AMERICAN HISTORY,$400 ,"On Dec. 16, 1773 American patriots dumped 342 chests of tea into this city's harbor",Boston
5098,11/8/2006,Double Jeopardy!,AMERICAN HISTORY,$800 ,"Abraham Lincoln died across the street from this theatre on April 15, 1865",Ford's Theatre (the Ford Theatre accepted)
5098,11/8/2006,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ",In May 1844 he sent a telegraph message using the code he'd also invented,Morse
5098,11/8/2006,Double Jeopardy!,AMERICAN HISTORY,"$1,600 ",John Rolfe came to the new world to grow this cash crop; picking up Pocahontas was a bonus,tobacco
5098,11/8/2006,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ","This president said fear itself is ""nameless, unreasoning, unjustified terror which paralyzes needed efforts""",FDR
4347,6/24/2003,Double Jeopardy!,AMERICAN HISTORY,$400 ,"WAC, the Women's Army Corps, was created during this war",World War II
4347,6/24/2003,Double Jeopardy!,AMERICAN HISTORY,"$5,000 ",In 1986 he became the first Italian-American to sit on the Supreme Court,Antonin Scalia
4347,6/24/2003,Double Jeopardy!,AMERICAN HISTORY,"$1,200 ",What was once the proposed state of Franklin became part of this new state in 1796,Tennessee
4347,6/24/2003,Double Jeopardy!,AMERICAN HISTORY,"$1,600 ","After serving as postmaster general in 1921 & 1922 he became ""czar"" of the motion picture industry",Will Hays
4347,6/24/2003,Double Jeopardy!,AMERICAN HISTORY,"$2,000 ",In 1807 Congress passed this act that forbade American ships from trading abroad; it lasted just over a year,Embargo Act
1885,11/13/1992,Double Jeopardy!,AMERICAN HISTORY,$200 ,"On October 24, 1952 Eisenhower vowed to go to this country & 5 weeks later, he did",Korea
